espen_loc,year_id,age_start,age_end,measure,draw_0
5_NGA37100,2000,None,None,MF,0.00546448
5_NGA37100,2000,-1,-1,None doses,0
5_NGA37100,2000,-1,-1,None coverage,0
5_NGA37100,2001,None,None,MF,0.0027533
5_NGA37100,2001,-1,-1,None doses,0
5_NGA37100,2001,-1,-1,None coverage,0
5_NGA37100,2002,None,None,MF,0.00330579
5_NGA37100,2002,-1,-1,None doses,0
5_NGA37100,2002,-1,-1,None coverage,0
5_NGA37100,2003,None,None,MF,0.00333148
5_NGA37100,2003,-1,-1,None doses,0
5_NGA37100,2003,-1,-1,None coverage,0
5_NGA37100,2004,None,None,MF,0.00335196
5_NGA37100,2004,-1,-1,None doses,0
5_NGA37100,2004,-1,-1,None coverage,0
5_NGA37100,2005,None,None,MF,0.00396825
5_NGA37100,2005,-1,-1,None doses,0
5_NGA37100,2005,-1,-1,None coverage,0
5_NGA37100,2006,None,None,MF,0.00397727
5_NGA37100,2006,-1,-1,None doses,0
5_NGA37100,2006,-1,-1,None coverage,0
5_NGA37100,2007,None,None,MF,0.00286041
5_NGA37100,2007,-1,-1,None doses,0
5_NGA37100,2007,-1,-1,None coverage,0
5_NGA37100,2008,None,None,MF,0.00228833
5_NGA37100,2008,-1,-1,None doses,0
5_NGA37100,2008,-1,-1,None coverage,0
5_NGA37100,2009,None,None,MF,0.00228311
5_NGA37100,2009,-1,-1,None doses,0
5_NGA37100,2009,-1,-1,None coverage,0
5_NGA37100,2010,None,None,MF,0.00226372
5_NGA37100,2010,-1,-1,None doses,0
5_NGA37100,2010,-1,-1,None coverage,0
5_NGA37100,2011,None,None,MF,0.00224593
5_NGA37100,2011,-1,-1,None doses,0
5_NGA37100,2011,-1,-1,None coverage,0
5_NGA37100,2012,None,None,MF,0.00222717
5_NGA37100,2012,-1,-1,None doses,0
5_NGA37100,2012,-1,-1,None coverage,0
5_NGA37100,2013,None,None,MF,0.00222469
5_NGA37100,2013,-1,-1,None doses,0
5_NGA37100,2013,-1,-1,None coverage,0
5_NGA37100,2014,None,None,MF,0.00222841
5_NGA37100,2014,-1,-1,None doses,0
5_NGA37100,2014,-1,-1,None coverage,0
5_NGA37100,2015,None,None,MF,0.00223964
5_NGA37100,2015,-1,-1,None doses,0
5_NGA37100,2015,-1,-1,None coverage,0
5_NGA37100,2016,None,None,MF,0.00168445
5_NGA37100,2016,-1,-1,None doses,0
5_NGA37100,2016,-1,-1,None coverage,0
5_NGA37100,2017,None,None,MF,0.00113058
5_NGA37100,2017,-1,-1,None doses,0
5_NGA37100,2017,-1,-1,None coverage,0
5_NGA37100,2018,None,None,MF,0.00112676
5_NGA37100,2018,-1,-1,None doses,0
5_NGA37100,2018,-1,-1,None coverage,0
5_NGA37100,2019,None,None,MF,0.00111607
5_NGA37100,2019,-1,-1,None doses,0
5_NGA37100,2019,-1,-1,None coverage,0
5_NGA37100,2020,None,None,MF,0.00110926
5_NGA37100,2020,-1,-1,None doses,0
5_NGA37100,2020,-1,-1,None coverage,0
5_NGA37100,2021,None,None,MF,0.00110742
5_NGA37100,2021,-1,-1,None doses,0
5_NGA37100,2021,-1,-1,None coverage,0
5_NGA37100,2022,None,None,MF,0.00110497
5_NGA37100,2022,-1,-1,None doses,0
5_NGA37100,2022,-1,-1,None coverage,0
5_NGA37100,2023,None,None,MF,0.00110926
5_NGA37100,2023,-1,-1,None doses,0
5_NGA37100,2023,-1,-1,None coverage,0
5_NGA37100,2024,None,None,MF,0.00110742
5_NGA37100,2024,-1,-1,None doses,0
5_NGA37100,2024,-1,-1,None coverage,0
5_NGA37100,2025,None,None,MF,0.00111607
5_NGA37100,2025,-1,-1,None doses,0
5_NGA37100,2025,-1,-1,None coverage,0
5_NGA37100,2026,None,None,MF,0.00111483
5_NGA37100,2026,-1,-1,None doses,0
5_NGA37100,2026,-1,-1,None coverage,0
5_NGA37100,2027,None,None,MF,0.00111794
5_NGA37100,2027,-1,-1,None doses,0
5_NGA37100,2027,-1,-1,None coverage,0
5_NGA37100,2028,None,None,MF,0.00111669
5_NGA37100,2028,-1,-1,None doses,0
5_NGA37100,2028,-1,-1,None coverage,0
5_NGA37100,2029,None,None,MF,0.00112549
5_NGA37100,2029,-1,-1,None doses,0
5_NGA37100,2029,-1,-1,None coverage,0
5_NGA37100,2030,None,None,MF,0.00111421
5_NGA37100,2030,-1,-1,None doses,0
5_NGA37100,2030,-1,-1,None coverage,0
5_NGA37100,2031,None,None,MF,0.00112045
5_NGA37100,2031,-1,-1,None doses,0
5_NGA37100,2031,-1,-1,None coverage,0
5_NGA37100,2032,None,None,MF,0.000557103
5_NGA37100,2032,-1,-1,None doses,0
5_NGA37100,2032,-1,-1,None coverage,0
5_NGA37100,2033,None,None,MF,0.000552486
5_NGA37100,2033,-1,-1,None doses,0
5_NGA37100,2033,-1,-1,None coverage,0
5_NGA37100,2034,None,None,MF,0.000558659
5_NGA37100,2034,-1,-1,None doses,0
5_NGA37100,2034,-1,-1,None coverage,0
5_NGA37100,2035,None,None,MF,0.00056243
5_NGA37100,2035,-1,-1,None doses,0
5_NGA37100,2035,-1,-1,None coverage,0
5_NGA37100,2036,None,None,MF,0.00055991
