espen_loc,year_id,age_start,age_end,measure,draw_0
8_NGA37100,2000,None,None,MF,0.00219901
8_NGA37100,2000,-1,-1,None doses,0
8_NGA37100,2000,-1,-1,None coverage,0
8_NGA37100,2001,None,None,MF,0.00164926
8_NGA37100,2001,-1,-1,None doses,0
8_NGA37100,2001,-1,-1,None coverage,0
8_NGA37100,2002,None,None,MF,0.00166945
8_NGA37100,2002,-1,-1,None doses,0
8_NGA37100,2002,-1,-1,None coverage,0
8_NGA37100,2003,None,None,MF,0.00167598
8_NGA37100,2003,-1,-1,None doses,0
8_NGA37100,2003,-1,-1,None coverage,0
8_NGA37100,2004,None,None,MF,0.00112994
8_NGA37100,2004,-1,-1,None doses,0
8_NGA37100,2004,-1,-1,None coverage,0
8_NGA37100,2005,None,None,MF,0.001693
8_NGA37100,2005,-1,-1,None doses,0
8_NGA37100,2005,-1,-1,None coverage,0
8_NGA37100,2006,None,None,MF,0.00283607
8_NGA37100,2006,-1,-1,None doses,0
8_NGA37100,2006,-1,-1,None coverage,0
8_NGA37100,2007,None,None,MF,0.00284414
8_NGA37100,2007,-1,-1,None doses,0
8_NGA37100,2007,-1,-1,None coverage,0
8_NGA37100,2008,None,None,MF,0.002849
8_NGA37100,2008,-1,-1,None doses,0
8_NGA37100,2008,-1,-1,None coverage,0
8_NGA37100,2009,None,None,MF,0.00283286
8_NGA37100,2009,-1,-1,None doses,0
8_NGA37100,2009,-1,-1,None coverage,0
8_NGA37100,2010,None,None,MF,0.00284252
8_NGA37100,2010,-1,-1,None doses,0
8_NGA37100,2010,-1,-1,None coverage,0
8_NGA37100,2011,None,None,MF,0.00284091
8_NGA37100,2011,-1,-1,None doses,0
8_NGA37100,2011,-1,-1,None coverage,0
8_NGA37100,2012,None,None,MF,0.00281532
8_NGA37100,2012,-1,-1,None doses,0
8_NGA37100,2012,-1,-1,None coverage,0
8_NGA37100,2013,None,None,MF,0.00281215
8_NGA37100,2013,-1,-1,None doses,0
8_NGA37100,2013,-1,-1,None coverage,0
8_NGA37100,2014,None,None,MF,0.00279642
8_NGA37100,2014,-1,-1,None doses,0
8_NGA37100,2014,-1,-1,None coverage,0
8_NGA37100,2015,None,None,MF,0.00278396
8_NGA37100,2015,-1,-1,None doses,0
8_NGA37100,2015,-1,-1,None coverage,0
8_NGA37100,2016,None,None,MF,0.00279174
8_NGA37100,2016,-1,-1,None doses,0
8_NGA37100,2016,-1,-1,None coverage,0
8_NGA37100,2017,None,None,MF,0.00223839
8_NGA37100,2017,-1,-1,None doses,0
8_NGA37100,2017,-1,-1,None coverage,0
8_NGA37100,2018,None,None,MF,0.00223589
8_NGA37100,2018,-1,-1,None doses,0
8_NGA37100,2018,-1,-1,None coverage,0
8_NGA37100,2019,None,None,MF,0.00225098
8_NGA37100,2019,-1,-1,None doses,0
8_NGA37100,2019,-1,-1,None coverage,0
8_NGA37100,2020,None,None,MF,0.00225098
8_NGA37100,2020,-1,-1,None doses,0
8_NGA37100,2020,-1,-1,None coverage,0
8_NGA37100,2021,None,None,MF,0.00224215
8_NGA37100,2021,-1,-1,None doses,0
8_NGA37100,2021,-1,-1,None coverage,0
8_NGA37100,2022,None,None,MF,0.00224719
8_NGA37100,2022,-1,-1,None doses,0
8_NGA37100,2022,-1,-1,None coverage,0
8_NGA37100,2023,None,None,MF,0.00225098
8_NGA37100,2023,-1,-1,None doses,0
8_NGA37100,2023,-1,-1,None coverage,0
8_NGA37100,2024,None,None,MF,0.0022409
8_NGA37100,2024,-1,-1,None doses,0
8_NGA37100,2024,-1,-1,None coverage,0
8_NGA37100,2025,None,None,MF,0.00168256
8_NGA37100,2025,-1,-1,None doses,0
8_NGA37100,2025,-1,-1,None coverage,0
8_NGA37100,2026,None,None,MF,0.0011217
8_NGA37100,2026,-1,-1,None doses,0
8_NGA37100,2026,-1,-1,None coverage,0
8_NGA37100,2027,None,None,MF,0.00112549
8_NGA37100,2027,-1,-1,None doses,0
8_NGA37100,2027,-1,-1,None coverage,0
8_NGA37100,2028,None,None,MF,0.00111857
8_NGA37100,2028,-1,-1,None doses,0
8_NGA37100,2028,-1,-1,None coverage,0
8_NGA37100,2029,None,None,MF,0.000558347
8_NGA37100,2029,-1,-1,None doses,0
