espen_loc,year_id,age_start,age_end,measure,draw_0
9_NGA37100,2000,None,None,MF,0.00947075
9_NGA37100,2000,-1,-1,None doses,0
9_NGA37100,2000,-1,-1,None coverage,0
9_NGA37100,2001,None,None,MF,0.00841279
9_NGA37100,2001,-1,-1,None doses,0
9_NGA37100,2001,-1,-1,None coverage,0
9_NGA37100,2002,None,None,MF,0.00337838
9_NGA37100,2002,-1,-1,None doses,0
9_NGA37100,2002,-1,-1,None coverage,0
9_NGA37100,2003,None,None,MF,0.00282326
9_NGA37100,2003,-1,-1,None doses,0
9_NGA37100,2003,-1,-1,None coverage,0
9_NGA37100,2004,None,None,MF,0.00171527
9_NGA37100,2004,-1,-1,None doses,0
9_NGA37100,2004,-1,-1,None coverage,0
9_NGA37100,2005,None,None,MF,0.00171527
9_NGA37100,2005,-1,-1,None doses,0
9_NGA37100,2005,-1,-1,None coverage,0
9_NGA37100,2006,None,None,MF,0.00114155
9_NGA37100,2006,-1,-1,None doses,0
9_NGA37100,2006,-1,-1,None coverage,0
9_NGA37100,2007,None,None,MF,0.00113701
9_NGA37100,2007,-1,-1,None doses,0
9_NGA37100,2007,-1,-1,None coverage,0
9_NGA37100,2008,None,None,MF,0.00113058
9_NGA37100,2008,-1,-1,None doses,0
9_NGA37100,2008,-1,-1,None coverage,0
9_NGA37100,2009,None,None,MF,0.00112803
9_NGA37100,2009,-1,-1,None doses,0
9_NGA37100,2009,-1,-1,None coverage,0
9_NGA37100,2010,None,None,MF,0.00112994
9_NGA37100,2010,-1,-1,None doses,0
9_NGA37100,2010,-1,-1,None coverage,0
9_NGA37100,2011,None,None,MF,0.00113379
9_NGA37100,2011,-1,-1,None doses,0
9_NGA37100,2011,-1,-1,None coverage,0
9_NGA37100,2012,None,None,MF,0.00113058
9_NGA37100,2012,-1,-1,None doses,0
9_NGA37100,2012,-1,-1,None coverage,0
9_NGA37100,2013,None,None,MF,0.00112108
9_NGA37100,2013,-1,-1,None doses,0
9_NGA37100,2013,-1,-1,None coverage,0
9_NGA37100,2014,None,None,MF,0.00111545
9_NGA37100,2014,-1,-1,None doses,0
9_NGA37100,2014,-1,-1,None coverage,0
9_NGA37100,2015,None,None,MF,0.000558971
9_NGA37100,2015,-1,-1,None doses,0
9_NGA37100,2015,-1,-1,None coverage,0
9_NGA37100,2016,None,None,MF,0.00111297
9_NGA37100,2016,-1,-1,None doses,0
9_NGA37100,2016,-1,-1,None coverage,0
9_NGA37100,2017,None,None,MF,0.000560224
9_NGA37100,2017,-1,-1,None doses,0
9_NGA37100,2017,-1,-1,None coverage,0
9_NGA37100,2018,None,None,MF,0.000564334
9_NGA37100,2018,-1,-1,None doses,0
9_NGA37100,2018,-1,-1,None coverage,0
9_NGA37100,2019,None,None,MF,0.000567859
9_NGA37100,2019,-1,-1,None doses,0
9_NGA37100,2019,-1,-1,None coverage,0
9_NGA37100,2020,None,None,MF,0.000565291
9_NGA37100,2020,-1,-1,None doses,0
9_NGA37100,2020,-1,-1,None coverage,0
9_NGA37100,2021,None,None,MF,0.000570125
9_NGA37100,2021,-1,-1,None doses,0
9_NGA37100,2021,-1,-1,None coverage,0
9_NGA37100,2022,None,None,MF,0.000568505
9_NGA37100,2022,-1,-1,None doses,0
9_NGA37100,2022,-1,-1,None coverage,0
9_NGA37100,2023,None,None,MF,0.000565291
9_NGA37100,2023,-1,-1,None doses,0
9_NGA37100,2023,-1,-1,None coverage,0
9_NGA37100,2024,None,None,MF,0.000558659
9_NGA37100,2024,-1,-1,None doses,0
9_NGA37100,2024,-1,-1,None coverage,0
9_NGA37100,2025,None,None,MF,0.000557724
9_NGA37100,2025,-1,-1,None doses,0
9_NGA37100,2025,-1,-1,None coverage,0
9_NGA37100,2026,None,None,MF,0.000553403
