espen_loc,year_id,age_start,age_end,measure,draw_0
minus1_TCD10760,2000,None,None,MF,0.0127778
minus1_TCD10760,2000,-1,-1,None doses,0
minus1_TCD10760,2000,-1,-1,None coverage,0
minus1_TCD10760,2001,None,None,MF,0.0094235
minus1_TCD10760,2001,-1,-1,None doses,0
minus1_TCD10760,2001,-1,-1,None coverage,0
minus1_TCD10760,2002,None,None,MF,0.00784314
minus1_TCD10760,2002,-1,-1,None doses,0
minus1_TCD10760,2002,-1,-1,None coverage,0
minus1_TCD10760,2003,None,None,MF,0.00673023
minus1_TCD10760,2003,-1,-1,None doses,0
minus1_TCD10760,2003,-1,-1,None coverage,0
minus1_TCD10760,2004,None,None,MF,0.0056338
minus1_TCD10760,2004,-1,-1,None doses,0
minus1_TCD10760,2004,-1,-1,None coverage,0
minus1_TCD10760,2005,None,None,MF,0.00508762
minus1_TCD10760,2005,-1,-1,None doses,0
minus1_TCD10760,2005,-1,-1,None coverage,0
minus1_TCD10760,2006,None,None,MF,0.00341491
minus1_TCD10760,2006,-1,-1,None doses,0
minus1_TCD10760,2006,-1,-1,None coverage,0
minus1_TCD10760,2007,None,None,MF,0.00284576
minus1_TCD10760,2007,-1,-1,None doses,0
minus1_TCD10760,2007,-1,-1,None coverage,0
minus1_TCD10760,2008,None,None,MF,0.00227015
minus1_TCD10760,2008,-1,-1,None doses,0
minus1_TCD10760,2008,-1,-1,None coverage,0
minus1_TCD10760,2009,None,None,MF,0.00169492
minus1_TCD10760,2009,-1,-1,None doses,0
minus1_TCD10760,2009,-1,-1,None coverage,0
minus1_TCD10760,2010,None,None,MF,0.000566572
minus1_TCD10760,2010,-1,-1,None doses,0
minus1_TCD10760,2010,-1,-1,None coverage,0
minus1_TCD10760,2011,None,None,MF,0.000565291
minus1_TCD10760,2011,-1,-1,None doses,0
minus1_TCD10760,2011,-1,-1,None coverage,0
minus1_TCD10760,2012,None,None,MF,0
minus1_TCD10760,2012,-1,-1,None doses,0
minus1_TCD10760,2012,-1,-1,None coverage,0
minus1_TCD10760,2013,None,None,MF,0
minus1_TCD10760,2013,-1,-1,None doses,0
minus1_TCD10760,2013,-1,-1,None coverage,0
minus1_TCD10760,2014,None,None,MF,0
minus1_TCD10760,2014,-1,-1,None doses,0
minus1_TCD10760,2014,-1,-1,None coverage,0
minus1_TCD10760,2015,None,None,MF,0
minus1_TCD10760,2015,-1,-1,None doses,0
minus1_TCD10760,2015,-1,-1,None coverage,0
minus1_TCD10760,2016,None,None,MF,0
minus1_TCD10760,2016,-1,-1,None doses,0
minus1_TCD10760,2016,-1,-1,None coverage,0
minus1_TCD10760,2017,None,None,MF,0
minus1_TCD10760,2017,-1,-1,None doses,0
minus1_TCD10760,2017,-1,-1,None coverage,0
minus1_TCD10760,2018,None,None,MF,0
minus1_TCD10760,2018,-1,-1,None doses,0
minus1_TCD10760,2018,-1,-1,None coverage,0
minus1_TCD10760,2019,None,None,MF,0
