espen_loc,year_id,age_start,age_end,measure,draw_0
8_NGA37100,2000,5,100,sampled mf prevalence (all pop),0.00334262
8_NGA37100,2000,5,100,true mf prevalence (all pop),0.0116992
8_NGA37100,2000,6,7,sampled IC prevalence (all pop),0
8_NGA37100,2000,6,7,true IC prevalence (all pop),0
8_NGA37100,2000,5,100,metRoadmapTarget,1
8_NGA37100,2000,None,None,MDA ceased,0
8_NGA37100,2000,None,None,achieve EPHP,0
8_NGA37100,2001,5,100,sampled mf prevalence (all pop),0.00276702
8_NGA37100,2001,5,100,true mf prevalence (all pop),0.00498063
8_NGA37100,2001,6,7,sampled IC prevalence (all pop),0
8_NGA37100,2001,6,7,true IC prevalence (all pop),0
8_NGA37100,2001,5,100,metRoadmapTarget,1
8_NGA37100,2001,None,None,MDA ceased,0
8_NGA37100,2001,None,None,achieve EPHP,0
8_NGA37100,2002,5,100,sampled mf prevalence (all pop),0.00166574
8_NGA37100,2002,5,100,true mf prevalence (all pop),0.00388673
8_NGA37100,2002,6,7,sampled IC prevalence (all pop),0
8_NGA37100,2002,6,7,true IC prevalence (all pop),0
8_NGA37100,2002,5,100,metRoadmapTarget,1
8_NGA37100,2002,None,None,MDA ceased,0
8_NGA37100,2002,None,None,achieve EPHP,0
8_NGA37100,2003,5,100,sampled mf prevalence (all pop),0.00167131
8_NGA37100,2003,5,100,true mf prevalence (all pop),0.00334262
8_NGA37100,2003,6,7,sampled IC prevalence (all pop),0
8_NGA37100,2003,6,7,true IC prevalence (all pop),0
8_NGA37100,2003,5,100,metRoadmapTarget,1
8_NGA37100,2003,None,None,MDA ceased,0
8_NGA37100,2003,None,None,achieve EPHP,0
8_NGA37100,2004,5,100,sampled mf prevalence (all pop),0.00112486
8_NGA37100,2004,5,100,true mf prevalence (all pop),0.00281215
8_NGA37100,2004,6,7,sampled IC prevalence (all pop),0.0263158
8_NGA37100,2004,6,7,true IC prevalence (all pop),0
8_NGA37100,2004,5,100,metRoadmapTarget,1
8_NGA37100,2004,None,None,MDA ceased,0
8_NGA37100,2004,None,None,achieve EPHP,0
8_NGA37100,2005,5,100,sampled mf prevalence (all pop),0.00112233
8_NGA37100,2005,5,100,true mf prevalence (all pop),0.00280584
8_NGA37100,2005,6,7,sampled IC prevalence (all pop),0
8_NGA37100,2005,6,7,true IC prevalence (all pop),0
8_NGA37100,2005,5,100,metRoadmapTarget,1
8_NGA37100,2005,None,None,MDA ceased,0
8_NGA37100,2005,None,None,achieve EPHP,0
8_NGA37100,2006,5,100,sampled mf prevalence (all pop),0.000564653
8_NGA37100,2006,5,100,true mf prevalence (all pop),0.00225861
8_NGA37100,2006,6,7,sampled IC prevalence (all pop),0
8_NGA37100,2006,6,7,true IC prevalence (all pop),0
8_NGA37100,2006,5,100,metRoadmapTarget,1
8_NGA37100,2006,None,None,MDA ceased,0
8_NGA37100,2006,None,None,achieve EPHP,0
8_NGA37100,2007,5,100,sampled mf prevalence (all pop),0
8_NGA37100,2007,5,100,true mf prevalence (all pop),0.001693
8_NGA37100,2007,6,7,sampled IC prevalence (all pop),0
8_NGA37100,2007,6,7,true IC prevalence (all pop),0
8_NGA37100,2007,5,100,metRoadmapTarget,1
8_NGA37100,2007,None,None,MDA ceased,0
8_NGA37100,2007,None,None,achieve EPHP,0
8_NGA37100,2008,5,100,sampled mf prevalence (all pop),0
8_NGA37100,2008,5,100,true mf prevalence (all pop),0.00169875
8_NGA37100,2008,6,7,sampled IC prevalence (all pop),0
8_NGA37100,2008,6,7,true IC prevalence (all pop),0
8_NGA37100,2008,5,100,metRoadmapTarget,1
8_NGA37100,2008,None,None,MDA ceased,0
8_NGA37100,2008,None,None,achieve EPHP,0
8_NGA37100,2009,5,100,sampled mf prevalence (all pop),0
8_NGA37100,2009,5,100,true mf prevalence (all pop),0.00168634
8_NGA37100,2009,6,7,sampled IC prevalence (all pop),0
8_NGA37100,2009,6,7,true IC prevalence (all pop),0
8_NGA37100,2009,5,100,metRoadmapTarget,1
8_NGA37100,2009,None,None,MDA ceased,0
8_NGA37100,2009,None,None,achieve EPHP,0
8_NGA37100,2010,5,100,sampled mf prevalence (all pop),0
8_NGA37100,2010,5,100,true mf prevalence (all pop),0.00167973
8_NGA37100,2010,6,7,sampled IC prevalence (all pop),0
8_NGA37100,2010,6,7,true IC prevalence (all pop),0
8_NGA37100,2010,5,100,metRoadmapTarget,1
8_NGA37100,2010,None,None,MDA ceased,0
8_NGA37100,2010,None,None,achieve EPHP,0
8_NGA37100,2011,5,100,sampled mf prevalence (all pop),0
8_NGA37100,2011,5,100,true mf prevalence (all pop),0.00111669
8_NGA37100,2011,6,7,sampled IC prevalence (all pop),0
8_NGA37100,2011,6,7,true IC prevalence (all pop),0
8_NGA37100,2011,5,100,metRoadmapTarget,1
8_NGA37100,2011,None,None,MDA ceased,0
8_NGA37100,2011,None,None,achieve EPHP,0
8_NGA37100,2012,5,100,sampled mf prevalence (all pop),0
8_NGA37100,2012,5,100,true mf prevalence (all pop),0.00111669
8_NGA37100,2012,6,7,sampled IC prevalence (all pop),0
8_NGA37100,2012,6,7,true IC prevalence (all pop),0
8_NGA37100,2012,5,100,metRoadmapTarget,1
