espen_loc,year_id,age_start,age_end,measure,draw_0
4_NGA37100,2000,None,None,MF,0
4_NGA37100,2000,-1,-1,None doses,0
4_NGA37100,2000,-1,-1,None coverage,0
4_NGA37100,2001,None,None,MF,0
4_NGA37100,2001,-1,-1,None doses,0
4_NGA37100,2001,-1,-1,None coverage,0
4_NGA37100,2002,None,None,MF,0
4_NGA37100,2002,-1,-1,None doses,0
4_NGA37100,2002,-1,-1,None coverage,0
4_NGA37100,2003,None,None,MF,0
4_NGA37100,2003,-1,-1,None doses,0
4_NGA37100,2003,-1,-1,None coverage,0
4_NGA37100,2004,None,None,MF,0
4_NGA37100,2004,-1,-1,None doses,0
4_NGA37100,2004,-1,-1,None coverage,0
4_NGA37100,2005,None,None,MF,0
4_NGA37100,2005,-1,-1,None doses,0
4_NGA37100,2005,-1,-1,None coverage,0
4_NGA37100,2006,None,None,MF,0
4_NGA37100,2006,-1,-1,None doses,0
4_NGA37100,2006,-1,-1,None coverage,0
4_NGA37100,2007,None,None,MF,0
4_NGA37100,2007,-1,-1,None doses,0
4_NGA37100,2007,-1,-1,None coverage,0
4_NGA37100,2008,None,None,MF,0
4_NGA37100,2008,-1,-1,None doses,0
4_NGA37100,2008,-1,-1,None coverage,0
4_NGA37100,2009,None,None,MF,0
4_NGA37100,2009,-1,-1,None doses,0
4_NGA37100,2009,-1,-1,None coverage,0
4_NGA37100,2010,None,None,MF,0
4_NGA37100,2010,-1,-1,None doses,0
4_NGA37100,2010,-1,-1,None coverage,0
4_NGA37100,2011,None,None,MF,0
4_NGA37100,2011,-1,-1,None doses,0
4_NGA37100,2011,-1,-1,None coverage,0
4_NGA37100,2012,None,None,MF,0
4_NGA37100,2012,-1,-1,None doses,0
4_NGA37100,2012,-1,-1,None coverage,0
4_NGA37100,2013,None,None,MF,0
4_NGA37100,2013,-1,-1,None doses,0
4_NGA37100,2013,-1,-1,None coverage,0
4_NGA37100,2014,None,None,MF,0
4_NGA37100,2014,-1,-1,None doses,0
4_NGA37100,2014,-1,-1,None coverage,0
4_NGA37100,2015,None,None,MF,0
4_NGA37100,2015,-1,-1,None doses,0
4_NGA37100,2015,-1,-1,None coverage,0
4_NGA37100,2016,None,None,MF,0
4_NGA37100,2016,-1,-1,None doses,0
4_NGA37100,2016,-1,-1,None coverage,0
