espen_loc,year_id,age_start,age_end,measure,draw_0
6_NGA37100,2000,None,None,MF,0.00339175
6_NGA37100,2000,-1,-1,None doses,0
6_NGA37100,2000,-1,-1,None coverage,0
6_NGA37100,2001,None,None,MF,0.00226501
6_NGA37100,2001,-1,-1,None doses,0
6_NGA37100,2001,-1,-1,None coverage,0
6_NGA37100,2002,None,None,MF,0.00225861
6_NGA37100,2002,-1,-1,None doses,0
6_NGA37100,2002,-1,-1,None coverage,0
6_NGA37100,2003,None,None,MF,0.00112296
6_NGA37100,2003,-1,-1,None doses,0
6_NGA37100,2003,-1,-1,None coverage,0
6_NGA37100,2004,None,None,MF,0.000562746
6_NGA37100,2004,-1,-1,None doses,0
6_NGA37100,2004,-1,-1,None coverage,0
6_NGA37100,2005,None,None,MF,0.000560224
6_NGA37100,2005,-1,-1,None doses,0
6_NGA37100,2005,-1,-1,None coverage,0
6_NGA37100,2006,None,None,MF,0.000558659
6_NGA37100,2006,-1,-1,None doses,0
6_NGA37100,2006,-1,-1,None coverage,0
6_NGA37100,2007,None,None,MF,0.00056338
6_NGA37100,2007,-1,-1,None doses,0
6_NGA37100,2007,-1,-1,None coverage,0
6_NGA37100,2008,None,None,MF,0.000566893
6_NGA37100,2008,-1,-1,None doses,0
6_NGA37100,2008,-1,-1,None coverage,0
6_NGA37100,2009,None,None,MF,0.000570451
6_NGA37100,2009,-1,-1,None doses,0
6_NGA37100,2009,-1,-1,None coverage,0
6_NGA37100,2010,None,None,MF,0.000571429
6_NGA37100,2010,-1,-1,None doses,0
6_NGA37100,2010,-1,-1,None coverage,0
6_NGA37100,2011,None,None,MF,0.000572082
6_NGA37100,2011,-1,-1,None doses,0
6_NGA37100,2011,-1,-1,None coverage,0
6_NGA37100,2012,None,None,MF,0.000568505
6_NGA37100,2012,-1,-1,None doses,0
6_NGA37100,2012,-1,-1,None coverage,0
6_NGA37100,2013,None,None,MF,0.000563063
6_NGA37100,2013,-1,-1,None doses,0
6_NGA37100,2013,-1,-1,None coverage,0
6_NGA37100,2014,None,None,MF,0.00056243
6_NGA37100,2014,-1,-1,None doses,0
6_NGA37100,2014,-1,-1,None coverage,0
6_NGA37100,2015,None,None,MF,0
6_NGA37100,2015,-1,-1,None doses,0
6_NGA37100,2015,-1,-1,None coverage,0
6_NGA37100,2016,None,None,MF,0
6_NGA37100,2016,-1,-1,None doses,0
6_NGA37100,2016,-1,-1,None coverage,0
6_NGA37100,2017,None,None,MF,0
6_NGA37100,2017,-1,-1,None doses,0
6_NGA37100,2017,-1,-1,None coverage,0
6_NGA37100,2018,None,None,MF,0
6_NGA37100,2018,-1,-1,None doses,0
6_NGA37100,2018,-1,-1,None coverage,0
